person_id,age,sex,hours_a_week,occupation,marital_status,education
98827,20-30,male,20-30hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
99123,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98894,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98346,40-50,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98897,60-70,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98433,50-60,male,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98354,Teen,female,20-30hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98829,30-40,female,40-50hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
98751,60-70,female,30-40hr,"Education, training, and library occupations",WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
98649,20-30,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
99214,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
98830,40-50,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98927,20-30,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98946,20-30,male,30-40hr,Community and social service occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98952,30-40,female,30-40hr,Community and social service occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98939,40-50,male,30-40hr,Production occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
98928,20-30,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
98705,20-30,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
99081,20-30,male,40-50hr,Healthcare support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
98865,Teen,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
99215,30-40,male,40-50hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
99179,60-70,female,10-20hr,Sales and related occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
98704,30-40,male,30-40hr,Transportation and material moving occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
98728,20-30,female,30-40hr,Healthcare practitioner and technical occupations,WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
98627,20-30,male,40-50hr,Healthcare practitioner and technical occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
99109,40-50,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
99110,40-50,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98542,40-50,male,30-40hr,Transportation and material moving occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98736,20-30,female,Little hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98558,50-60,female,40-50hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
99146,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
99150,30-40,male,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98657,30-40,female,40-50hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98451,30-40,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98559,Teen,female,10-20hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98454,40-50,female,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98680,20-30,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
99149,20-30,male,40-50hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98992,40-50,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
98548,20-30,male,30-40hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,12TH GRADE NO DIPLOMA
98431,50-60,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
99162,30-40,female,40-50hr,Building and grounds cleaning and maintenance occupations,WIFE ISSUE,7TH OR 8TH GRADE
98384,40-50,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
61942,30-40,female,Little hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
61943,30-40,male,30-40hr,Legal occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
61847,30-40,male,40-50hr,"Education, training, and library occupations",WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
62182,20-30,female,30-40hr,Transportation and material moving occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62276,20-30,female,30-40hr,"Life, physical, and social science occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62274,20-30,male,30-40hr,"Life, physical, and social science occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62136,30-40,female,Much hr,"Life, physical, and social science occupations",NEVER MARRIED,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
62123,20-30,female,30-40hr,Legal occupations,NEVER MARRIED,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
62121,30-40,male,30-40hr,Healthcare support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
61931,30-40,male,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
62010,20-30,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
62318,20-30,male,30-40hr,Production occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
62008,40-50,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
62201,20-30,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
62009,Teen,male,20-30hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
62065,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
62317,50-60,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,10TH GRADE
62118,60-70,female,30-40hr,Food preparation and serving related occupations,WIFE ISSUE,9TH GRADE
62275,20-30,male,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62003,30-40,male,30-40hr,"Life, physical, and social science occupations",WIFE ISSUE,"DOCTORATE DEGREE (EX: PhD, EdD)"
62181,30-40,female,Extreme hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
61836,50-60,female,30-40hr,Community and social service occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62017,50-60,male,30-40hr,Business and financial operations occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62084,50-60,male,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
62304,30-40,female,30-40hr,Business and financial operations occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
61829,60-70,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
61891,50-60,female,30-40hr,Business and financial operations occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
61840,50-60,female,30-40hr,Healthcare support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
61857,30-40,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
61892,30-40,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
62202,40-50,male,30-40hr,Protective service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
62270,60-70,female,20-30hr,Office and administrative support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
62086,50-60,female,20-30hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
61837,40-50,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
61834,30-40,female,20-30hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
61854,30-40,female,40-50hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
61855,40-50,female,Little hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
62227,40-50,female,30-40hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
61832,30-40,male,30-40hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
93915,40-50,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
94539,30-40,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
94929,60-70,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
93358,20-30,female,Little hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
92103,30-40,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
93012,40-50,male,30-40hr,Construction and extraction occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
93360,30-40,male,Much hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
92941,30-40,male,40-50hr,Management occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
93919,Teen,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
93634,60-70,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
93914,40-50,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
94291,60-70,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
92712,30-40,male,20-30hr,Food preparation and serving related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
92842,60-70,female,30-40hr,Personal care and service occupations,NEVER MARRIED,5TH OR 6TH GRADE
94961,40-50,male,Much hr,Transportation and material moving occupations,WIFE ISSUE,11TH GRADE
94962,30-40,male,30-40hr,Production occupations,NEVER MARRIED,9TH GRADE
94538,30-40,male,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
94535,40-50,female,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
94658,40-50,female,30-40hr,Healthcare practitioner and technical occupations,WIFE ISSUE,ASSOCIATE DEGREE-ACADEMIC PROGRAM
92844,30-40,male,30-40hr,Personal care and service occupations,NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
93147,20-30,female,30-40hr,Management occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
92388,60-70,male,30-40hr,Legal occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
92389,50-60,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
92172,40-50,male,Vary hr,Transportation and material moving occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
94536,Teen,female,Vary hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
93148,20-30,female,30-40hr,"Education, training, and library occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
93119,20-30,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
94657,40-50,male,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
93286,30-40,female,30-40hr,Management occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
93230,30-40,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
94067,50-60,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,12TH GRADE NO DIPLOMA
94068,50-60,male,30-40hr,Community and social service occupations,MARRIED - SPOUSE PRESENT,12TH GRADE NO DIPLOMA
117105,50-60,male,Vary hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
117077,30-40,male,30-40hr,Management occupations,WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
117154,30-40,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
117146,20-30,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
117013,40-50,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117245,30-40,female,30-40hr,Healthcare support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
116907,20-30,male,40-50hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117272,30-40,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117268,20-30,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117277,30-40,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
116908,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117070,20-30,male,30-40hr,Computer and mathematical science occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117071,20-30,male,30-40hr,Computer and mathematical science occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117232,20-30,male,40-50hr,Architecture and engineering occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
116964,50-60,male,Vary hr,Management occupations,MARRIED - SPOUSE PRESENT,"DOCTORATE DEGREE (EX: PhD, EdD)"
117144,50-60,male,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"DOCTORATE DEGREE (EX: PhD, EdD)"
117276,30-40,male,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"DOCTORATE DEGREE (EX: PhD, EdD)"
117000,20-30,male,Vary hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
117043,40-50,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
117129,30-40,male,30-40hr,Office and administrative support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
117042,Teen,male,30-40hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117125,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117114,Teen,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117103,30-40,male,Vary hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117055,40-50,male,30-40hr,"Education, training, and library occupations",WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
117227,50-60,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
117178,20-30,female,30-40hr,Healthcare support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117266,50-60,male,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117220,40-50,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
116978,70-80,female,Vary hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117155,40-50,female,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117111,40-50,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117221,30-40,male,30-40hr,Protective service occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117243,30-40,male,40-50hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117161,30-40,female,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117069,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117162,Teen,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117107,60-70,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117130,30-40,male,Much hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117159,20-30,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117267,50-60,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
117279,30-40,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,5TH OR 6TH GRADE
117151,80+,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,5TH OR 6TH GRADE
117270,60-70,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
117207,40-50,female,Vary hr,Transportation and material moving occupations,NEVER MARRIED,7TH OR 8TH GRADE
117015,Teen,female,Vary hr,Food preparation and serving related occupations,NEVER MARRIED,11TH GRADE
117158,Teen,male,10-20hr,Food preparation and serving related occupations,NEVER MARRIED,11TH GRADE
117179,60-70,male,Vary hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
117197,Teen,female,30-40hr,Protective service occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117038,60-70,male,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
117198,20-30,male,10-20hr,Protective service occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117196,40-50,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
117274,50-60,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
117023,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
116932,40-50,female,Vary hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
117212,30-40,female,30-40hr,Healthcare support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
117224,20-30,female,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117019,20-30,male,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117049,50-60,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
117024,40-50,female,30-40hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117238,30-40,female,30-40hr,Production occupations,NEVER MARRIED,7TH OR 8TH GRADE
117260,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117054,60-70,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
117184,20-30,female,20-30hr,Healthcare support occupations,WIFE ISSUE,ASSOCIATE DEGREE-ACADEMIC PROGRAM
117033,Teen,female,20-30hr,"Education, training, and library occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
116935,40-50,female,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
116934,40-50,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
116912,40-50,female,30-40hr,Production occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
116913,20-30,female,30-40hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
117031,40-50,female,30-40hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147770,50-60,male,Much hr,Protective service occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
147864,50-60,male,30-40hr,Business and financial operations occupations,WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
147755,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
147632,20-30,female,Vary hr,Food preparation and serving related occupations,NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
147835,60-70,male,20-30hr,Transportation and material moving occupations,WIFE ISSUE,ASSOCIATE DEGREE-ACADEMIC PROGRAM
147769,40-50,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147783,60-70,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147778,40-50,female,40-50hr,Protective service occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147779,40-50,male,40-50hr,Protective service occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147634,40-50,female,30-40hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147863,50-60,male,30-40hr,Computer and mathematical science occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147927,20-30,female,30-40hr,Management occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147756,20-30,male,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147668,30-40,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147851,30-40,male,40-50hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147752,30-40,female,Vary hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147667,20-30,male,30-40hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147633,30-40,male,40-50hr,"Education, training, and library occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147968,20-30,female,40-50hr,"Education, training, and library occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147741,40-50,male,20-30hr,Office and administrative support occupations,WIFE ISSUE,"DOCTORATE DEGREE (EX: PhD, EdD)"
147785,50-60,male,Much hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147787,30-40,female,30-40hr,Protective service occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147788,40-50,male,30-40hr,Protective service occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147908,20-30,male,10-20hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
147707,40-50,female,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
